amenity	cuisine	takeaway	name	brand
restaurant	basque		Aita Mari	
restaurant	basque		Aldanondo	
restaurant	basque		Alderdi Zahar	
restaurant	basque		Altzatenea	
restaurant	basque		Amets	
restaurant	basque		Ametza	
restaurant	basque		Artola	
restaurant	basque		Asador Baserri	
restaurant	basque		Asador Restaurante Guetaria	
restaurant	basque		Astelena	
restaurant	basque		Astelena	
restaurant	basque		Astelena	
restaurant	basque		Atari Gastroteka	
restaurant	basque		Azketa	
restaurant	basque		Badiola	
restaurant	basque		Barberena	
restaurant	basque		Bartolo	
restaurant	basque		Basaguren jatetxea	
restaurant	basque		Batzokia	
restaurant	basque		Benta Antton	
restaurant	basque		Benta Belauntza	
restaurant	basque		Benta Halty	
restaurant	basque		Benta Zahar	
restaurant	basque		Beti-Alai	
restaurant	basque		Bidebide	
restaurant	basque		Casa Urola	
restaurant	basque_ciderhouse		Aduriz sagardotegia	
restaurant	basque_ciderhouse		Aialde Berri Sagardotegia	
restaurant	basque_ciderhouse		Aristizabal sagardotegia	
restaurant	basque_ciderhouse		Arizia sagardotegia	
restaurant	basque_ciderhouse		Auzmendi sagardotegia	
restaurant	basque_ciderhouse		Axpe sagardotegia	
restaurant	basque_ciderhouse		Ayoberri sagardotegia	
restaurant	basque_ciderhouse;barbecue		Urberu erretegia	
restaurant	basque_ciderhouse		Behetxonea sagardotegia	
restaurant	basque_ciderhouse		Eguskiza sagardotegia	
restaurant	basque_ciderhouse		Elorrabi sagardotegia	
restaurant	basque_ciderhouse		Erdikoetxe	
restaurant	basque_ciderhouse		Etxatxo	
restaurant	basque_ciderhouse		Etxebarria	
restaurant	basque_ciderhouse		Etxerriaga sagardotegia	
restaurant	basque_ciderhouse		Galtzagorri Sagardotegia	
restaurant	basque_ciderhouse		Kalean Gora	
restaurant	basque_ciderhouse		Kortarixar	
restaurant	basque_ciderhouse		Landeta	
restaurant	basque_ciderhouse		Larraldea	
restaurant	basque_ciderhouse		Larre-gain sagardotegia	
restaurant	basque_ciderhouse		La Runa sagardotegia	
restaurant	basque_ciderhouse		Lasa sagardotegia	
restaurant	basque_ciderhouse		Lindurren Borda Sagardoegia	
restaurant	basque_ciderhouse		Martitxonea sagardotegia	
restaurant	basque_ciderhouse		Mizpiradi Sagardotegia	
restaurant	basque_ciderhouse		Ordo Zelai Sagardotegia	
restaurant	basque_ciderhouse		Perkatzenea	
restaurant	basque_ciderhouse		Petritegi Sidrería	
restaurant	basque_ciderhouse		Rufino sagardotegia	
restaurant	basque_ciderhouse		Saizar Sagardotegia	
restaurant	basque_ciderhouse		Salaberria sagardotegia	
restaurant	basque_ciderhouse		Sarasola sagardotegia	
restaurant	basque_ciderhouse		Satxota Sagardotegia	
restaurant	basque_ciderhouse		Sidreria Aizoain Sagardotegia	
restaurant	basque_ciderhouse		Sidrería Pil-pil	
restaurant	basque_ciderhouse		Toki-Alai sagardotegia	
restaurant	basque_ciderhouse		Txindurri Iturri sagardotegia	
restaurant	basque_ciderhouse		Urdaira sagardotegia	
restaurant	basque_ciderhouse		Uzturre Amondarain Sagardotegia	
restaurant	basque_ciderhouse		Zaldiko Basque Cider House	
restaurant	basque		Don G	
restaurant	basque		Eluska	
restaurant	basque		Erkiaga	
restaurant	basque		Erretegi Joxe Manuel	
restaurant	basque		Gure Toki	
restaurant	basque		Hemen	
restaurant	basque		Intzola Benta	
restaurant	basque		Irrintzi	
restaurant	basque		Itxaropena	
restaurant	basque		Ixua	
restaurant	basque		Jose Mari	
restaurant	basque		Kalezar	
restaurant	basque		Kaskagorri	
restaurant	basque		Kaskazuri	
restaurant	basque		Kattalin	
restaurant	basque		La Fábrica	
restaurant	basque		La Koska	
restaurant	basque		La Muralla	
restaurant	basque		Lapurriketa sagardotegia	
restaurant	basque		La Txuleteria del Iraeta	
restaurant	basque		Marañón	
restaurant	basque;mediterranean		Pikapote	
restaurant	basque		Milla Lore 124	
restaurant	basque		Montxo	
restaurant	basque		Muga Gabe	
restaurant	basque		Nicolasa	
restaurant	basque		Nikolaurenea	
restaurant	basque	no	Don Producto y Tú	
restaurant	basque	no	Urbasa	
restaurant	basque	only	La Cocina de Galdaretxe	
restaurant	basque		Ordago	
restaurant	basque		Ormazabal	
restaurant	basque		Pasus Jatetxea	
restaurant	basque		Perritxico	
restaurant	basque		Piperren txokoa	
restaurant	basque		Pollitena	
restaurant	basque;regional		Cafe Fronton	
restaurant	basque;regional		Narru	
restaurant	basque;riojana;ecuatoriana	no	Ikaro	
restaurant	basque		Sausta	
restaurant	basque		Sidrería Zerain	
restaurant	basque		Sirimiri Gastroleku	
restaurant	basque;steak_house		Asador Nicolas	
restaurant	basque		Suhazi	
restaurant	basque		Taberna Etxea	
restaurant	basque		Taberna Ipuzcoa	
restaurant	basque		Taberna Maitea	
restaurant	basque		Tast	
restaurant	basque		Txapela	
restaurant	basque		Txoko	
restaurant	basque		Txoko Sagarna	
restaurant	basque		Urbano	
restaurant	basque		Urepel	
restaurant	basque		Yola Berri	
restaurant	bavarian		De Bassus La Zenia	
restaurant	bavarian		Old Germany	
restaurant	bbq;meat;regional		Restaurante Carlos III	
restaurant	bbq;tapas;tapeo;regional;asador		La Parrilla De Carmen	
restaurant	beef_bowl;japanese;korean		Natur Poke Inca	
restaurant	beef_bowl;sandwich		I love green	
restaurant	belgian		Annie's Bistro	
restaurant	belgian		La Cantina Sagrada	
restaurant	belgian		Le Comptoir Belge	
restaurant	belgian		Patat BCN	
restaurant	belgian		Rincón Bruxelles	
restaurant	bistro		Cristina and Co	
restaurant	bistro;regional		Taberna Panaceiteysal	
restaurant	bistro;regional		The Club Café	Camiral Golf & Wellness
restaurant	bistro	yes	Bistró Parada de la Reina	
restaurant	Bocadillos, Hamburguesas		Entrepans, Sol i Platja	
restaurant	bocadillos;mediterranean		Bar Costa	
restaurant	bocadillos_y_ensaladas		Fuuud	
restaurant	bocatas,cafetería		Entrepà	
restaurant	bolivian		La Morada	
restaurant	bolivian	yes	Qori punku	
restaurant	brasas		Las Brasas	
restaurant	brasas;mediterranean;seafood;regional		Ca L’Emma	
restaurant	brasas		Puesta de Sol	
restaurant	brasas;regional		Llamas	
restaurant	brasas;tapas		La Bodegueta del Pa Torrat	
restaurant	brasas		Viejas Locas	
restaurant	brasileña		Restaurante Brasayleña	
restaurant	brasileña		Rodizzio	
restaurant	brasilian		Brasa Rio Restaurante	
restaurant	brasserie		Bar Braseria	
restaurant	brasserie		Bar D'Ocata	
restaurant	brasserie		Braseria Joventut	
restaurant	brasserie		Braseria La Ponderosa	
restaurant	brasserie		Braseria Millenni Anglesola	
restaurant	brasserie		El Gourmet de la Leña	
restaurant	brasserie		El Racó del Pou	
restaurant	brasserie		El Refugio en Brasas	
restaurant	brasserie		La Braseria Belianes	
restaurant	brasserie		La Font	
restaurant	brasserie		Les Falles	
restaurant	brasserie;regional;international;tapas		Restaurant La Bodega	
restaurant	brazilian		Bar Santa Fe	
restaurant	brazilian		Brasayleña	
restaurant	brazilian		Brasayleña	
restaurant	brazilian		Brasayleña CC Parque Corredor	Brasayleña
restaurant	brazilian;breakfast;coffee_shop;tea		La Cocina de Keyla	
restaurant	brazilian;burger;international;mexican	yes	Mango and Caoba	
restaurant	brazilian		Buriti - Poblenou	
restaurant	brazilian;coffee_shop;acai	yes	Almalibre Açaí House El Carmen	
restaurant	brazilian		El Cul de la Lleona	
restaurant	brazilian		Espetinhos	
restaurant	brazilian;grill;steak_house		Brasa y Leña	
restaurant	brazilian		Guanabara	
restaurant	brazilian		Guanabara by El Rodizio	
restaurant	brazilian		La Chirigota Brazil	
restaurant	brazilian		la Galera	
restaurant	brazilian		Miss Kroqueta	
restaurant	brazilian	only	Sabor do Brasil	
restaurant	brazilian		Preto Bambú	
restaurant	brazilian		Restaurante Brasayleña Màgic Badalona	
restaurant	brazilian		Rubaiyat	
restaurant	brazilian;steak_house		Império Grill	
restaurant	brazilian;sushi;japanese		Ikibana	
restaurant	brazilian		Tarraco	
restaurant	brazilian		Terra Açaí & Coffee	
restaurant	brazilian		Tropicaña	
restaurant	brazilian	yes	Amazonia Açaí Atocha	Amazonia Açaí
restaurant	breakfast;almuerzo;ecuatoriana;salad		El Guambrita	
restaurant	breakfast		Bar Jeymar	
restaurant	breakfast		Barranco	
restaurant	breakfast		Billy Brunch	
restaurant	breakfast;brunch		Bar Bruma	
restaurant	breakfast		Bruncherie	
restaurant	breakfast;brunch;lunch;dinner		Sa Garrofa	
restaurant	breakfast;burger;cake;coffee_shop;hotdog;ice_cream		Almalibre Açaí House - Centro	
restaurant	breakfast;burger;chicken;coffee_shop;diner;fish;friture		Venta Casa Blas	
restaurant	breakfast;burger;chicken;coffee_shop;diner;grill;local		The Streets of London	
restaurant	breakfast;burger;coffee_shop;diner;fish;local;regional;tapas		Restaurant El Toro	
restaurant	breakfast;burger;coffee_shop;diner;friture;local;spanish		Aneto 3404	
restaurant	breakfast;burger;coffee_shop;diner;international;italian_pizza;mediterranean		Ohana	
restaurant	breakfast;burger;coffee_shop;fish;local;pizza;regional		Ka Nostra	
restaurant	breakfast;burger;coffee_shop;tapas		Novelty	
restaurant	breakfast;burger;fish;local;regional;spanish		Meseguer	
restaurant	breakfast;burger;hotdog		iSabor	
restaurant	breakfast;burger;ice_cream;international;sandwich		Vips	Vips
restaurant	breakfast;burger;pasta;pizza;salad;sandwich;tapas		UAB BAR by Dumas	
restaurant	breakfast;burger;spanish;tapas		Las Cañas Viejas	
restaurant	breakfast		Cafe Siglo XX	
restaurant	breakfast;cake;coffee_shop		Cafetería AromasdeDakar	
restaurant	breakfast;cake;coffee_shop;crepe;tapas		Bastard coffee kitchen	
restaurant	breakfast;cake;coffee_shop;ice_cream;pancake;sandwich		Mama's Eat Drink & Chill	
restaurant	breakfast;cake;coffee_shop;tea		Nuví	
restaurant	breakfast;chicken;diner;friture;grill;local;mediterranean		Asador Cotero	
restaurant	breakfast;chicken;fish;local;spanish;tapas		Sierra de Javalambre	
restaurant	breakfast;chicken;mediterranean;tapas		Casa Macarena	
restaurant	breakfast;chinese;coffee_shop;local;noodles;sandwich;spanish		el Racó de Lloreda	
restaurant	breakfast;coffee_shop		Bloome by Sasha	
restaurant	breakfast;coffee_shop;cake;tea		Restaurant Gaia	
restaurant	breakfast;coffee_shop;deli;diner;local;mediterranean;regional		Laexcusa Perfecta	
restaurant	breakfast;coffee_shop;diner;ice_cream;spanish;tapas		Restaurante Apelio	
restaurant	breakfast;coffee_shop;diner;local;regional;spanish;tapas		El Leonés	
restaurant	breakfast;coffee_shop;local;mediterranean;regional;spanish;tapas		Los Gabrieles	
restaurant	breakfast;coffee_shop;local;pancake;spanish		Pane & Cioccolato	
restaurant	breakfast;coffee_shop		Molinet Cafè Antic	
restaurant	breakfast;coffee_shop;pancake;brunch		Taula	
restaurant	breakfast;coffee_shop;regional;spanish		Gavioli Coffee & More	
restaurant	breakfast;coffee_shop;sandwich;spanish		Bar Restorante Tentempé	
restaurant	breakfast;coffee_shop;sandwich		Via Bailèn	
restaurant	breakfast;coffee_shop;savory_pancakes		Cocuiza Brunch and Coffee	
restaurant	breakfast;coffee_shop;spanish		Cafetería Casa America	
restaurant	breakfast;coffee_shop;spanish		Los Benitos	
restaurant	breakfast;coffee_shop;tapas		Días de norte	
restaurant	breakfast;diner;fish;friture;grill;local;regional		Brasería A Grella	
restaurant	breakfast;diner;fish;steak_house		Can Pelat	
restaurant	breakfast;fish;friture;grill;local;regional;seafood		Casa Cruz	
restaurant	breakfast;fish;grill;local;regional;seafood;spanish		Aldebarán	
restaurant	breakfast;fish;seafood;spanish		El Trocito del Medio	
restaurant	breakfast;french		La vie en rose	
restaurant	breakfast;grill;local;sandwich;spanish;tapas		Port de l'Ordal	
restaurant	breakfast;grill;mediterranean;spanish;steak_house;tapas		Venta de Cartuja	
restaurant	breakfast;grill;regional		Kontzeju Jatetxea	
restaurant	breakfast;international		Billy Brunch & Park	
restaurant	breakfast;italian;spanish		Miss Simona	
restaurant	breakfast		La Corda	
restaurant	breakfast		Las Migas del Barri	
restaurant	breakfast;local;coffee_shop		Pizzeria El Sui	
restaurant	breakfast;local;mediterranean;regional;spanish;steak_house		Casa Arrieta	
restaurant	breakfast;local;regional;spanish;tapas		Erkiaga	
restaurant	breakfast;local;sandwich		Bar Restaurant Ana 3	
restaurant	breakfast;lunch;dinner;cafe;drinks		Sidrería Casa Lulo	
restaurant	breakfast;mediterranean		Restaurante, Pan y vino	
restaurant	breakfast;mediterranean;sandwich;seafood;spanish;steak_house		El Pi	
restaurant	breakfast;mediterranean;spanish;tapas		Restaurante Susarón	
restaurant	breakfast		MOA The Bakery	
restaurant	breakfast		Morgentau.	
restaurant	breakfast		Oma Bistró	
restaurant	breakfast;pancake;sandwich;tea		La desayunería	
restaurant	breakfast;pizza;chicken;spanish;tapas		restaurante Canalejas.come	
restaurant	breakfast;regional		La Estancia	
restaurant	breakfast;regional		La Taberna del Gourmet	
restaurant	breakfast;regional		O Recuncho do Convento	
restaurant	breakfast;regional;tapas		Pikoketa	
restaurant	breakfast		Restaurante La Brisa	
restaurant	breakfast		Restaurante Teide	
restaurant	breakfast;sandwich;spanish		Punt de Mira	
restaurant	breakfast;smoothie;pizza;burger;cake;tea;juice		Bionectar	
restaurant	breakfast;spanish		Cervecería El Salt	
restaurant	breakfast;spanish;coffee_shop;diner;local;mediterranean;grill;chicken		Mesón El Duque	
restaurant	breakfast;spanish		IMU FACTORY	
restaurant	breakfast;spanish;mediterranean		Bar Restaurant J&R	
restaurant	breakfast;tapas		Doyuno	
restaurant	breakfast;tapas		La Gallina	
restaurant	breakfast;tapas;mediterranean		La Maka	
restaurant	breakfast;tapas		Vivaz	
restaurant	breton		Breizh	
restaurant	breton		Crêperie Bretonne Annaíck Manresa	
restaurant	breton		Ma Bretagne	
restaurant	british		Blue Palm	
restaurant	british		Fatso's	
restaurant	british;fish_and_chips;pie	yes	Quesada Fish and Chips	
restaurant	british;fish_and_chips;sunday_lunch		Tricky Ricky	
restaurant	british		James' Bar & Grill	
restaurant	british		Skipper	
restaurant	british		Tom Browns	
restaurant	brunch;breakfast		Almendra Brunch	
restaurant	brunch;breakfast		Billy Brunch	
restaurant	brunch;breakfast;international		TRÓPICO Brunch Barcelona | Balmes	
restaurant	brunch;breakfast;lunch;american		Gringa	
restaurant	brunch;breakfast		TRÓPICO Brunch Barcelona | Barceloneta	
restaurant	brunch;burger;cafe;chicken;fries		La Guay	
restaurant	brunch;burger;pancake;dessert		super be - juice, food & good mood	
restaurant	brunch;cafe		La Martita	
restaurant	brunch		Caravelle	
restaurant	brunch		Che Vegan Café	
restaurant	brunch		EatMyTrip Brunch & Cocktails	
restaurant	brunch		EatMyTrip Brunch & Dinner Madrid	
restaurant	brunch		Frutas Prohibidas	
restaurant	brunch;italian_pizza		Freedom Pizza	
restaurant	brunch		La Cuca Brunch	
restaurant	brunch		Nopa Bagels	
restaurant	brunch		O'Clock	
restaurant	brunch;spanish;international;pizza;japanese;dessert;salad	no	El Edén Gastrobar	RIU Hotels & Resorts
restaurant	brunch		Tropico	
restaurant	bubble_tea		Bubble in	
restaurant	bubble_tea;chinese;noodles;ramen		La Casa del Fideo Ran (Ramen de China)	
restaurant	bufet_libre		Wok Asador	
restaurant	buffet		BonÀrea	BonÀrea
restaurant	buffet		Buffet Libre Pacífico	
restaurant	buffet;buffet_libre;pasta;pizza;spanish;carnes		Pasta Garden	
restaurant	buffet		Can Palou	
restaurant	buffet;catalan		El Tiberi	
restaurant	buffet		Kokoxaxa	
restaurant	buffet		Muerde La Pasta	
restaurant	buffet		Sushi Chukamen BBQ	
restaurant	bulgarian		Taberna Búlgara	
restaurant	bulgaria;pizza		La Fusteria	
restaurant	burger		2001	
restaurant	burger		23Burger	
restaurant	burger		A Calzada TapasGin	
restaurant	burger		A Esquina	
restaurant	burger		A las bravas	
restaurant	burger		Alejandro's Burger	
restaurant	burger		Ale's Beer	
restaurant	burger		Alfredo's Barbacoa	
restaurant	burger		Alfredo's Barbacoa	
restaurant	burger		Aloha	
restaurant	burger		Alta Burgersía	
restaurant	burger;american		Anauco Burgers	
restaurant	burger		American Beer Burger	
restaurant	burger;american;chicken;mexican;dessert;diner;snackbar;breakfast;korean;asian	yes	Mau Mau Burger Madrid	
restaurant	burger;american		Dtaping	
restaurant	burger;american;grill;chicken;curry;barbecue		PURA BRASA	
restaurant	burger;american;hot_dog;tex-mex;fries	yes	The Salty G.O.A.T.	
restaurant	burger		American Humo y Fuego	
restaurant	burger;american		Lumber	
restaurant	burger;american		Melmak	
restaurant	burger;american		Ribs	
restaurant	burger;american	yes	Maxflaik	
restaurant	burger		Amigos de Paco	
restaurant	burger		Anauco	
restaurant	burger		Anauco	
restaurant	burger		Antiga	
restaurant	burger		Antonia's Burger Putxet	
restaurant	burger		Anybun?	
restaurant	burger		Apache	
restaurant	burger;arepa		El Viaxeru Food & more	
restaurant	burger		Asador & Burger	
restaurant	burger		A Toda Mesa	
restaurant	burger		Atticus Finch	
restaurant	burger;austrian;pizza;spanish;salad		La Cestería	
restaurant	burger		Auto King	
restaurant	burger		Autoservicio Huru-Huru	
restaurant	burger		Bacoa	
restaurant	burger		Badal Corner	
restaurant	burger;bagel		König	
restaurant	burger		Bagü Burguer	
restaurant	burger		Baka Vieja Burger Shop	
restaurant	burger		Bandido	
restaurant	burger;barbecue;american		Chesy's Burger	
restaurant	burger;barbecue;bar		La Medusa Desnuda	
restaurant	burger;barbecue		Restaurante las Tres Niñas	
restaurant	burger		Bar Bohö Sevilla	
restaurant	burger		Bar Restaurant O'Malleys	
restaurant	burger		BAR Riera	
restaurant	burger		Basics by Goiko	
restaurant	burger		BBQ Burger	
restaurant	burger		BBQ Burguer	
restaurant	burger		Beefcious	
restaurant	burger		Beefcious	
restaurant	burger		Beefcious	
restaurant	burger		Beefcious	
restaurant	burger		Beefcious	
restaurant	burger;beer;street_food		Chivuo's	
restaurant	burger		Bendita Burger	
restaurant	burger		Berty's Burger Oviedo	
restaurant	burger		Big Bolera	
restaurant	burger		Bilbo Burger	
restaurant	burger		Bi Sisters	
restaurant	burger		Black Bull Burger	
restaurant	burger		Bola 8	
restaurant	burger		Borocco Beach Club	
restaurant	burger;breakfast;spanish;tex-mex;peruvian;brunch;sandwich		La nueva troje Chamberí	
restaurant	burger		Brindis Burger	
restaurant	burger		Brödernas	
restaurant	burger		Bruna Burguer & Grill	
restaurant	burger		Brutal 58	
restaurant	burger		Brutos	
restaurant	burger		Bull Brunch	
restaurant	burger		Bululú	
restaurant	burger		Bun Burger's	
restaurant	burger		Bundi	
restaurant	burger		Bundi	
restaurant	burger		Bundi	
restaurant	burger		Bun N Ham	
restaurant	burger		Burgerheim	
restaurant	burger		Burger House	
restaurant	burger		Burgerjazz™	
restaurant	burger		Burger La Fuente	
restaurant	burger		Burger Mitic	
restaurant	burger		Burger Station	
restaurant	burger		Burguer Cricket	
restaurant	burger		Burguer Jazz	
restaurant	burger		Burguer Màxim's	
restaurant	burger		Burnout	
restaurant	burger		Bxxch Club	
restaurant	burger		Café terraza Alecrín	
restaurant	burger;cake;coffee_shop;hotdog;sandwich		Hamburguesería Xardín	
restaurant	burger;cake;fine_dining;grill;pasta;seafood;tapas		Amor de Madre	
restaurant	burger		Capital Burguer	
restaurant	burger;caribbean;chicken;friture;hotdog		La Patrona	
restaurant	burger;caribbean;friture;pizza		¡Ay Caramba!	
restaurant	burger		Carl's Jr. Granaita	Carl's Jr.
restaurant	burger		Carmelo	
restaurant	burger		Carnivale Burger	
restaurant	burger		Casa Esteban	
restaurant	burger		Casa Nisio	
restaurant	burger;catalan;fish_and_chips;ice_cream;pasta;pizza;rice;salad;tapas;wine		9 K de Valls	
restaurant	burger		CatBar	
restaurant	burger		Cebrián	
restaurant	burger		Cel Blau	
restaurant	burger		Cerveza D’Equí	
restaurant	burger		Cesar's burgers	
restaurant	burger		Chalito	
restaurant	burger		Chamfer Burger	
restaurant	burger		Chamos Burger	
restaurant	burger		Charlotte's Grill	
restaurant	burger		Chata's Burger	
restaurant	burger		Chef & Chic	
restaurant	burger;chicken;coffee_shop;diner;fish;friture;local		La Notaría	
restaurant	burger;chicken;fish;grill;ice_cream;italian;pasta		Restaurant Italià	
restaurant	burger;chicken;hot_dog;pancake;pizza;sandwich;tapas		Pizzería - Restaurante El Paseo	
restaurant	burger;chicken;local;mediterranean;regional;seafood;spanish		Bodegon Gallery Restaurant and Wine Shop	
restaurant	burger;chicken;mediterranean;pizza;spanish		Julieta	
restaurant	burger;chinese;japanese;regional;sandwich		Bar Pichi Sushi	
restaurant	burger;chinese;sandwich	yes	Sabor de ciudad natal	
restaurant	burger		Chivuos	
restaurant	burger		Choni's	
restaurant	burger		Circo Burger Gran Via	
restaurant	burger;coffee_shop;diner;fish;friture;grill;local		Bomborombillos	
restaurant	burger;coffee_shop;fish;friture;local;mediterranean;pasta		Piscis	
restaurant	burger;coffee_shop;italian;italian_pizza;local;mediterranean		La veganesa	
restaurant	burger;coffee_shop;mediterranean;regional;sandwich;steak_house;tapas	yes	La Cuerda	
restaurant	burger;coffee_shop;regional		Lo Sarao	
restaurant	burger;coffee_shop;regional;sandwich;spanish;tapas		Aitxiar	
restaurant	burger;coffee_shop;sandwich		Schuss	
restaurant	burger		Come & Vete	
restaurant	burger		Como Como	
restaurant	burger;cuban		Esquinita del Mojito	
restaurant	burger		Dados	
restaurant	burger;deli;fish;grill;sandwich;spanish		Cuatro calles	
restaurant	burger		Delito Burger Club	
restaurant	burger		De Paula: l'hamburgueseria del Poble Sec	
restaurant	burger		Devoto Burger	
restaurant	burger;diner;pasta;pizza;tapas		Buffala	
restaurant	burger		DINER PITBOX	
restaurant	burger;diner;tapas;sandwich		Pon Dos	
restaurant	burger		Dirty Burgers	
restaurant	burger		D' 'Netto	
restaurant	burger		Don G	
restaurant	burger		Dozlop Burger Lab	
restaurant	burger		Efímero	
restaurant	burger		Ego	
restaurant	burger		El Desván Barcelona	
restaurant	burger		El Lugar de Martina	
restaurant	burger		El rincón de la hamburguesa	
restaurant	burger		El Submarino	
restaurant	burger		El Taller Gourmet	
restaurant	burger		El Tejano	
restaurant	burger		El Troll	
restaurant	burger		El Viajero - Rock & Grill	
restaurant	burger		El Viejo Acordeón	
restaurant	burger		El Viva	
restaurant	burger		EME Street Food	
restaurant	burger		Engorilao	
restaurant	burger		ETC	
restaurant	burger		Fanatiko Smash Burguer Mairena	
restaurant	burger;fast_food	yes	The Good Burger (TGB)	The Good Burguer
restaurant	burger		Fast Vegan	
restaurant	burger		Favela Burger	
restaurant	burger;fine_dining;fish;grill;regional;steak_house		Aitaren Boulevard	
restaurant	burger;fish_and_chips;heuriger		The Drunken Sailor	
restaurant	burger;fish_and_chips		Snackbar	
restaurant	burger;fish;fish_and_chips		Arrr!	
restaurant	burger;fish;friture;tapas		GABEE	
restaurant	burger;fish;local;mediterranean;regional;seafood;sushi		La Fresquita de Perea	
restaurant	burger;fish;pasta;tapas		Paradox Restaurant & Bar	
restaurant	burger;fish;sandwich;tapas		Galley Pub & Restaurant	
restaurant	burger;fish;spanish		Maná	
restaurant	burger		Flow	
restaurant	burger		Foster Hollywood	
restaurant	burger		Frankfurt 94	
restaurant	burger		Frankfurt Alquimia	
restaurant	burger		Frankie Burger	
restaurant	burger		Frankie Burgers Ponzano | Hamburguesas Madrid	
restaurant	burger		Frida Street Food	
restaurant	burger;friture		Bodega de Pepe	
restaurant	burger;friture;sandwich;seafood		Hamabost	
restaurant	burger		Gala Urban Food	
restaurant	burger		Galgo	
restaurant	burger		Gastro Burguer Berango	
restaurant	burger		Gatsby Hamburguesería & Cervecería	
restaurant	burger;german	yes	Carpanta	
restaurant	burger		Get Smashed Burger Resto	
restaurant	burger		Ghostburgers	
restaurant	burger		Gigantes	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko	
restaurant	burger		Goiko Burger	Goiko
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Goiko Grill	
restaurant	burger		Gontoro	
restaurant	burger		Gottan Grill Sevilla	
restaurant	burger		Gourmet Burger Room	
restaurant	burger		Granja Sara	
restaurant	burger		Green & Burger	
restaurant	burger;grill		Grill Burger	
restaurant	burger		Grill Project	
restaurant	burger;grill;regional		Bar Los Jubila2	
restaurant	burger		Güelito's Burger	
restaurant	burger		Hambuguesería Monty	
restaurant	burger;hamburger;salad;sandwich;regional;basque;spanish;marroqui	yes	Mali Etxea	
restaurant	burger		Hamburgo	
restaurant	burger		Hamburguesa Nostra	
restaurant	burger		Hamburguesa Nostra	
restaurant	burger		Hamburguesa Nostra	
restaurant	burger		Hamburguesa Rockera	
restaurant	burger		Hamburgueseria	
restaurant	burger		Hamburguesería Buena Boca	
restaurant	burger		Hamburguesería Burdeos	
restaurant	burger		Hamburguesería Cebrián	
restaurant	burger		Hamburguesería Don Oso	
restaurant	burger		Hamburguesería El Búho Rojo	
restaurant	burger		Hamburguesería Hermes	
restaurant	burger		Hamburguesería Inicio	
restaurant	burger		Hamburguesería La Perla	
restaurant	burger		Hamburgurdería M&S	
restaurant	burger		Happy Burguer	
restaurant	burger		Hollen's Burgers	
restaurant	burger		Hollywood Beach	
restaurant	burger		HomeB	
restaurant	burger		Home Burger Bar	
restaurant	burger		Hoppinness	
restaurant	burger		Horizon	
restaurant	burger;hot_dog		Belce Burger	
restaurant	burger;hot_dog;breakfast;spanish;local		Bellavista	
restaurant	burger;hot_dog		Charlies	
restaurant	burger;hot_dog;fries		El Dragón Escamado	
restaurant	burger;hot_dog		Más que la Cresta	
restaurant	burger;hot_dog		No es pecado	
restaurant	burger;hot_dog;sandwich		TGB - The Good Burger	
restaurant	burger;hot_dog		Xperience Pipol	
restaurant	burger;hot_dog	yes	Frankfurt PK2	
restaurant	burger		Hundred	
restaurant	burger		Hundred	
restaurant	burger		Hundred	
restaurant	burger		Hundred	
restaurant	burger		Hype Hamburguesas	
restaurant	burger		HYPE - Sant Andreu	
restaurant	burger		Ilícito	
restaurant	burger		Imperial Craft Beer	
restaurant	burger;international;spanish		Suro	
restaurant	burger		Isla	
restaurant	burger;italian		Bocca di Banifacio	
restaurant	burger;italian;mediterranean;mexican		ENJOY IT	
restaurant	burger;italian;mediterranean;spanish		Restaurante Coralian	
restaurant	burger;italian		Panorama bistro bar	
restaurant	burger;italian		Pizzería Caramba	
restaurant	burger;italian;spanish		ibis Restaurant	
restaurant	burger;japanese;mexican;chicken;asian;korean		Orchestra Kitchen	
restaurant	burger;japanese;mexican;indian;mediterranean	yes	Hungry Nomads	
restaurant	burger;japanese;pizza;tex-mex;regional		La Jamada	
restaurant	burger;japanese;sushi		RAMË	
restaurant	burger		Juancho s	
restaurant	burger		JUNK	
restaurant	burger		Junk Burger	
restaurant	burger		Katogui Agora	
restaurant	burger;kebab;burrito;mexican;american;international		Superbestia	
restaurant	burger;kebab		Din's	
restaurant	burger;kebab;pizza;chicken	yes	Kebabish	
restaurant	burger;kebab;pizza;sandwich;tapas		Gust picant	
restaurant	burger;kebab;sandwich		la Mare del Tano	
restaurant	burger		Klásico Urban Food	
restaurant	burger		Knight n' Squire	
